,set,p,ba,c,theta,skew,gamma,loss,stfr,resit,gcm,crt,cpt,rbpt,rbpt2
592,type1_1,10,28,0.0,0.0,0,0.02666666666666667,mse,0.58,0.92,0.99,,,0.0,0.0
593,type1_1,10,28,0.0,0.0,0,0.03333333333333333,mse,0.75,1.0,0.99,,,0.0,0.0
594,type1_1,10,28,0.0,0.0,0,0.04,mse,0.91,1.0,0.99,,,0.0,0.0
595,type1_2,10,28,0.0,0.0,0,0.0,mse,,,,0.0,0.16,0.0,
596,type1_2,10,28,0.0,1.0,0,0.0,mse,,,,0.09,0.16,0.0,
597,type1_2,10,28,0.0,2.0,0,0.0,mse,,,,0.17,0.16,0.08,
598,type1_2,10,28,0.0,3.0,0,0.0,mse,,,,0.33,0.16,0.08,
599,type1_2,10,28,0.0,4.0,0,0.0,mse,,,,0.33,0.16,0.08,
600,type1_2,10,28,0.0,5.0,0,0.0,mse,,,,0.41,0.16,0.08,
601,type1_2,10,28,0.0,6.0,0,0.0,mse,,,,0.49,0.16,0.08,
602,power,10,28,0.0,0.0,0,0.0,mse,,,,,0.08,0.01,0.01
603,power,10,28,0.08333333333333333,0.0,0,0.0,mse,,,,,0.26,0.01,0.01
604,power,10,28,0.16666666666666666,0.0,0,0.0,mse,,,,,0.42,0.01,0.02
605,power,10,28,0.25,0.0,0,0.0,mse,,,,,0.83,0.1,0.34
606,power,10,28,0.3333333333333333,0.0,0,0.0,mse,,,,,0.84,0.5,0.5
607,power,10,28,0.41666666666666663,0.0,0,0.0,mse,,,,,0.92,0.75,0.74
608,power,10,28,0.5,0.0,0,0.0,mse,,,,,1.0,0.83,0.75
609,type1_1,10,29,0.0,0.0,0,0.0,mse,0.01,0.08,0.01,,,0.0,0.01
610,type1_1,10,29,0.0,0.0,0,0.006666666666666667,mse,0.01,0.09,0.01,,,0.0,0.01
611,type1_1,10,29,0.0,0.0,0,0.013333333333333334,mse,0.33,0.17,0.33,,,0.0,0.0
612,type1_1,10,29,0.0,0.0,0,0.02,mse,0.41,0.5,0.57,,,0.0,0.0
613,type1_1,10,29,0.0,0.0,0,0.02666666666666667,mse,0.49,0.76,0.83,,,0.0,0.0
614,type1_1,10,29,0.0,0.0,0,0.03333333333333333,mse,0.66,0.76,0.84,,,0.0,0.0
615,type1_1,10,29,0.0,0.0,0,0.04,mse,0.82,0.92,1.0,,,0.0,0.0
616,type1_2,10,29,0.0,0.0,0,0.0,mse,,,,0.0,0.0,0.0,
617,type1_2,10,29,0.0,1.0,0,0.0,mse,,,,0.16,0.0,0.08,
618,type1_2,10,29,0.0,2.0,0,0.0,mse,,,,0.24,0.0,0.08,
619,type1_2,10,29,0.0,3.0,0,0.0,mse,,,,0.32,0.0,0.08,
620,type1_2,10,29,0.0,4.0,0,0.0,mse,,,,0.4,0.0,0.08,
621,type1_2,10,29,0.0,5.0,0,0.0,mse,,,,0.41,0.0,0.08,
622,type1_2,10,29,0.0,6.0,0,0.0,mse,,,,0.57,0.0,0.08,
623,power,10,29,0.0,0.0,0,0.0,mse,,,,,0.01,0.01,0.01
624,power,10,29,0.08333333333333333,0.0,0,0.0,mse,,,,,0.09,0.01,0.01
625,power,10,29,0.16666666666666666,0.0,0,0.0,mse,,,,,0.26,0.01,0.02
626,power,10,29,0.25,0.0,0,0.0,mse,,,,,0.51,0.1,0.34
627,power,10,29,0.3333333333333333,0.0,0,0.0,mse,,,,,0.84,0.5,0.5
628,power,10,29,0.41666666666666663,0.0,0,0.0,mse,,,,,0.92,0.75,0.74
629,power,10,29,0.5,0.0,0,0.0,mse,,,,,1.0,0.83,0.75
630,type1_1,20,30,0.0,0.0,0,0.0,mse,0.0,0.0,0.0,,,0.01,0.08
631,type1_1,20,30,0.0,0.0,0,0.006666666666666667,mse,0.26,0.35,0.5,,,0.0,0.09
632,type1_1,20,30,0.0,0.0,0,0.013333333333333334,mse,0.75,0.92,0.99,,,0.0,0.09
633,type1_1,20,30,0.0,0.0,0,0.02,mse,0.99,1.0,0.99,,,0.0,0.08
634,type1_1,20,30,0.0,0.0,0,0.02666666666666667,mse,0.99,1.0,0.99,,,0.0,0.08
635,type1_1,20,30,0.0,0.0,0,0.03333333333333333,mse,0.99,1.0,0.99,,,0.0,0.08
636,type1_1,20,30,0.0,0.0,0,0.04,mse,0.99,1.0,0.99,,,0.0,0.08
637,type1_2,20,30,0.0,0.0,0,0.0,mse,,,,0.0,0.0,0.0,
638,type1_2,20,30,0.0,1.0,0,0.0,mse,,,,0.08,0.0,0.0,
639,type1_2,20,30,0.0,2.0,0,0.0,mse,,,,0.09,0.0,0.0,
640,type1_2,20,30,0.0,3.0,0,0.0,mse,,,,0.18,0.0,0.0,
641,type1_2,20,30,0.0,4.0,0,0.0,mse,,,,0.18,0.0,0.0,
642,type1_2,20,30,0.0,5.0,0,0.0,mse,,,,0.26,0.0,0.0,
643,type1_2,20,30,0.0,6.0,0,0.0,mse,,,,0.5,0.0,0.0,
644,power,20,30,0.0,0.0,0,0.0,mse,,,,,0.01,0.0,0.0
645,power,20,30,0.08333333333333333,0.0,0,0.0,mse,,,,,0.17,0.0,0.09
646,power,20,30,0.16666666666666666,0.0,0,0.0,mse,,,,,0.18,0.09,0.26
647,power,20,30,0.25,0.0,0,0.0,mse,,,,,0.35,0.26,0.34
648,power,20,30,0.3333333333333333,0.0,0,0.0,mse,,,,,0.84,0.36,0.52
649,power,20,30,0.41666666666666663,0.0,0,0.0,mse,,,,,1.0,0.52,0.52
650,power,20,30,0.5,0.0,0,0.0,mse,,,,,1.0,0.76,0.84
651,type1_1,20,31,0.0,0.0,0,0.0,mse,0.08,0.08,0.16,,,0.0,0.0
652,type1_1,20,31,0.0,0.0,0,0.006666666666666667,mse,0.33,0.5,0.43,,,0.0,0.09
653,type1_1,20,31,0.0,0.0,0,0.013333333333333334,mse,0.59,0.76,0.92,,,0.0,0.09
654,type1_1,20,31,0.0,0.0,0,0.02,mse,0.84,1.0,1.0,,,0.0,0.09
655,type1_1,20,31,0.0,0.0,0,0.02666666666666667,mse,0.92,1.0,1.0,,,0.0,0.08
656,type1_1,20,31,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,1.0,,,0.0,0.08
657,type1_1,20,31,0.0,0.0,0,0.04,mse,1.0,1.0,1.0,,,0.0,0.08
658,type1_2,20,31,0.0,0.0,0,0.0,mse,,,,0.08,0.0,0.08,
659,type1_2,20,31,0.0,1.0,0,0.0,mse,,,,0.16,0.0,0.0,
660,type1_2,20,31,0.0,2.0,0,0.0,mse,,,,0.17,0.0,0.0,
661,type1_2,20,31,0.0,3.0,0,0.0,mse,,,,0.25,0.0,0.0,
662,type1_2,20,31,0.0,4.0,0,0.0,mse,,,,0.25,0.0,0.0,
663,type1_2,20,31,0.0,5.0,0,0.0,mse,,,,0.33,0.0,0.0,
664,type1_2,20,31,0.0,6.0,0,0.0,mse,,,,0.41,0.0,0.0,
665,power,20,31,0.0,0.0,0,0.0,mse,,,,,0.0,0.0,0.0
666,power,20,31,0.08333333333333333,0.0,0,0.0,mse,,,,,0.0,0.0,0.09
667,power,20,31,0.16666666666666666,0.0,0,0.0,mse,,,,,0.51,0.09,0.26
668,power,20,31,0.25,0.0,0,0.0,mse,,,,,0.76,0.26,0.35
669,power,20,31,0.3333333333333333,0.0,0,0.0,mse,,,,,0.76,0.36,0.52
670,power,20,31,0.41666666666666663,0.0,0,0.0,mse,,,,,0.84,0.52,0.52
671,power,20,31,0.5,0.0,0,0.0,mse,,,,,1.0,0.76,0.84
672,type1_1,20,32,0.0,0.0,0,0.0,mse,0.16,0.0,0.09,,,0.01,0.01
673,type1_1,20,32,0.0,0.0,0,0.006666666666666667,mse,0.18,0.11,0.18,,,0.0,0.09
674,type1_1,20,32,0.0,0.0,0,0.013333333333333334,mse,0.26,0.35,0.27,,,0.0,0.09
675,type1_1,20,32,0.0,0.0,0,0.02,mse,0.35,0.6,0.44,,,0.0,0.08
676,type1_1,20,32,0.0,0.0,0,0.02666666666666667,mse,0.44,0.76,0.84,,,0.0,0.08
677,type1_1,20,32,0.0,0.0,0,0.03333333333333333,mse,0.52,0.84,0.92,,,0.0,0.08
678,type1_1,20,32,0.0,0.0,0,0.04,mse,0.6,1.0,1.0,,,0.0,0.08
679,type1_2,20,32,0.0,0.0,0,0.0,mse,,,,0.08,0.0,0.0,
680,type1_2,20,32,0.0,1.0,0,0.0,mse,,,,0.16,0.0,0.0,
681,type1_2,20,32,0.0,2.0,0,0.0,mse,,,,0.17,0.0,0.08,
682,type1_2,20,32,0.0,3.0,0,0.0,mse,,,,0.34,0.0,0.08,
683,type1_2,20,32,0.0,4.0,0,0.0,mse,,,,0.51,0.0,0.08,
684,type1_2,20,32,0.0,5.0,0,0.0,mse,,,,0.59,0.0,0.08,
685,type1_2,20,32,0.0,6.0,0,0.0,mse,,,,0.67,0.0,0.08,
686,power,20,32,0.0,0.0,0,0.0,mse,,,,,0.01,0.0,0.0
687,power,20,32,0.08333333333333333,0.0,0,0.0,mse,,,,,0.17,0.0,0.01
688,power,20,32,0.16666666666666666,0.0,0,0.0,mse,,,,,0.33,0.09,0.26
689,power,20,32,0.25,0.0,0,0.0,mse,,,,,0.52,0.26,0.34
690,power,20,32,0.3333333333333333,0.0,0,0.0,mse,,,,,0.76,0.36,0.52
691,power,20,32,0.41666666666666663,0.0,0,0.0,mse,,,,,0.92,0.6,0.52
692,power,20,32,0.5,0.0,0,0.0,mse,,,,,1.0,0.76,0.84
693,type1_1,20,33,0.0,0.0,0,0.0,mse,0.0,0.01,0.0,,,0.01,0.0
694,type1_1,20,33,0.0,0.0,0,0.006666666666666667,mse,0.08,0.27,0.08,,,0.0,0.09
695,type1_1,20,33,0.0,0.0,0,0.013333333333333334,mse,0.34,0.6,0.66,,,0.0,0.09
696,type1_1,20,33,0.0,0.0,0,0.02,mse,0.59,0.84,0.83,,,0.0,0.09
697,type1_1,20,33,0.0,0.0,0,0.02666666666666667,mse,0.84,1.0,0.99,,,0.0,0.09
698,type1_1,20,33,0.0,0.0,0,0.03333333333333333,mse,0.92,1.0,0.99,,,0.0,0.09
699,type1_1,20,33,0.0,0.0,0,0.04,mse,0.92,1.0,1.0,,,0.0,0.09
700,type1_2,20,33,0.0,0.0,0,0.0,mse,,,,0.0,0.0,0.0,
701,type1_2,20,33,0.0,1.0,0,0.0,mse,,,,0.08,0.0,0.0,
702,type1_2,20,33,0.0,2.0,0,0.0,mse,,,,0.16,0.0,0.0,
703,type1_2,20,33,0.0,3.0,0,0.0,mse,,,,0.24,0.0,0.0,
704,type1_2,20,33,0.0,4.0,0,0.0,mse,,,,0.33,0.0,0.0,
705,type1_2,20,33,0.0,5.0,0,0.0,mse,,,,0.41,0.0,0.0,
706,type1_2,20,33,0.0,6.0,0,0.0,mse,,,,0.41,0.0,0.0,
707,power,20,33,0.0,0.0,0,0.0,mse,,,,,0.08,0.0,0.0
708,power,20,33,0.08333333333333333,0.0,0,0.0,mse,,,,,0.01,0.0,0.09
709,power,20,33,0.16666666666666666,0.0,0,0.0,mse,,,,,0.26,0.09,0.34
710,power,20,33,0.25,0.0,0,0.0,mse,,,,,0.51,0.18,0.34
711,power,20,33,0.3333333333333333,0.0,0,0.0,mse,,,,,0.76,0.36,0.52
712,power,20,33,0.41666666666666663,0.0,0,0.0,mse,,,,,0.76,0.52,0.52
713,power,20,33,0.5,0.0,0,0.0,mse,,,,,1.0,0.76,0.84
714,type1_1,20,34,0.0,0.0,0,0.0,mse,0.0,0.1,0.0,,,0.01,0.09
715,type1_1,20,34,0.0,0.0,0,0.006666666666666667,mse,0.42,0.59,0.51,,,0.0,0.09
716,type1_1,20,34,0.0,0.0,0,0.013333333333333334,mse,0.51,0.84,0.92,,,0.0,0.09
717,type1_1,20,34,0.0,0.0,0,0.02,mse,0.92,1.0,1.0,,,0.0,0.09
718,type1_1,20,34,0.0,0.0,0,0.02666666666666667,mse,1.0,1.0,1.0,,,0.0,0.09
719,type1_1,20,34,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,1.0,,,0.0,0.08
720,type1_1,20,34,0.0,0.0,0,0.04,mse,1.0,1.0,1.0,,,0.0,0.08
721,type1_2,20,34,0.0,0.0,0,0.0,mse,,,,0.09,0.09,0.08,
722,type1_2,20,34,0.0,1.0,0,0.0,mse,,,,0.0,0.09,0.0,
723,type1_2,20,34,0.0,2.0,0,0.0,mse,,,,0.17,0.09,0.08,
724,type1_2,20,34,0.0,3.0,0,0.0,mse,,,,0.18,0.09,0.08,
725,type1_2,20,34,0.0,4.0,0,0.0,mse,,,,0.26,0.09,0.08,
726,type1_2,20,34,0.0,5.0,0,0.0,mse,,,,0.34,0.09,0.08,
727,type1_2,20,34,0.0,6.0,0,0.0,mse,,,,0.34,0.09,0.08,
728,power,20,34,0.0,0.0,0,0.0,mse,,,,,0.0,0.0,0.0
729,power,20,34,0.08333333333333333,0.0,0,0.0,mse,,,,,0.0,0.0,0.09
730,power,20,34,0.16666666666666666,0.0,0,0.0,mse,,,,,0.26,0.09,0.34
731,power,20,34,0.25,0.0,0,0.0,mse,,,,,0.51,0.26,0.34
732,power,20,34,0.3333333333333333,0.0,0,0.0,mse,,,,,0.76,0.36,0.52
733,power,20,34,0.41666666666666663,0.0,0,0.0,mse,,,,,0.92,0.52,0.52
734,power,20,34,0.5,0.0,0,0.0,mse,,,,,1.0,0.76,0.84
735,type1_1,20,35,0.0,0.0,0,0.0,mse,0.0,0.08,0.08,,,0.01,0.0
736,type1_1,20,35,0.0,0.0,0,0.006666666666666667,mse,0.24,0.24,0.16,,,0.0,0.09
737,type1_1,20,35,0.0,0.0,0,0.013333333333333334,mse,0.41,0.58,0.65,,,0.0,0.09
738,type1_1,20,35,0.0,0.0,0,0.02,mse,0.65,0.84,0.82,,,0.0,0.09
739,type1_1,20,35,0.0,0.0,0,0.02666666666666667,mse,0.73,0.92,0.92,,,0.0,0.08
740,type1_1,20,35,0.0,0.0,0,0.03333333333333333,mse,0.91,1.0,1.0,,,0.0,0.08
741,type1_1,20,35,0.0,0.0,0,0.04,mse,0.92,1.0,1.0,,,0.0,0.08
742,type1_2,20,35,0.0,0.0,0,0.0,mse,,,,0.01,0.0,0.0,
743,type1_2,20,35,0.0,1.0,0,0.0,mse,,,,0.08,0.0,0.0,
744,type1_2,20,35,0.0,2.0,0,0.0,mse,,,,0.17,0.0,0.08,
745,type1_2,20,35,0.0,3.0,0,0.0,mse,,,,0.41,0.0,0.08,
746,type1_2,20,35,0.0,4.0,0,0.0,mse,,,,0.41,0.0,0.08,
747,type1_2,20,35,0.0,5.0,0,0.0,mse,,,,0.49,0.0,0.08,
748,type1_2,20,35,0.0,6.0,0,0.0,mse,,,,0.57,0.0,0.16,
749,power,20,35,0.0,0.0,0,0.0,mse,,,,,0.01,0.0,0.0
750,power,20,35,0.08333333333333333,0.0,0,0.0,mse,,,,,0.01,0.0,0.09
751,power,20,35,0.16666666666666666,0.0,0,0.0,mse,,,,,0.18,0.09,0.26
752,power,20,35,0.25,0.0,0,0.0,mse,,,,,0.6,0.18,0.34
753,power,20,35,0.3333333333333333,0.0,0,0.0,mse,,,,,0.92,0.36,0.52
754,power,20,35,0.41666666666666663,0.0,0,0.0,mse,,,,,1.0,0.52,0.52
755,power,20,35,0.5,0.0,0,0.0,mse,,,,,1.0,0.76,0.84
756,type1_1,20,36,0.0,0.0,0,0.0,mse,0.0,0.0,0.0,,,0.0,0.0
757,type1_1,20,36,0.0,0.0,0,0.006666666666666667,mse,0.08,0.1,0.16,,,0.0,0.09
758,type1_1,20,36,0.0,0.0,0,0.013333333333333334,mse,0.27,0.67,0.68,,,0.0,0.09
759,type1_1,20,36,0.0,0.0,0,0.02,mse,0.44,0.92,0.92,,,0.0,0.09
760,type1_1,20,36,0.0,0.0,0,0.02666666666666667,mse,0.84,1.0,0.92,,,0.0,0.09
761,type1_1,20,36,0.0,0.0,0,0.03333333333333333,mse,0.92,1.0,0.92,,,0.0,0.09
762,type1_1,20,36,0.0,0.0,0,0.04,mse,0.92,1.0,0.92,,,0.0,0.09
763,type1_2,20,36,0.0,0.0,0,0.0,mse,,,,0.08,0.08,0.08,
764,type1_2,20,36,0.0,1.0,0,0.0,mse,,,,0.08,0.08,0.0,
765,type1_2,20,36,0.0,2.0,0,0.0,mse,,,,0.08,0.08,0.0,
766,type1_2,20,36,0.0,3.0,0,0.0,mse,,,,0.24,0.08,0.0,
767,type1_2,20,36,0.0,4.0,0,0.0,mse,,,,0.24,0.08,0.0,
768,type1_2,20,36,0.0,5.0,0,0.0,mse,,,,0.25,0.08,0.0,
769,type1_2,20,36,0.0,6.0,0,0.0,mse,,,,0.49,0.08,0.0,
770,power,20,36,0.0,0.0,0,0.0,mse,,,,,0.0,0.0,0.0
771,power,20,36,0.08333333333333333,0.0,0,0.0,mse,,,,,0.0,0.0,0.09
772,power,20,36,0.16666666666666666,0.0,0,0.0,mse,,,,,0.17,0.09,0.34
773,power,20,36,0.25,0.0,0,0.0,mse,,,,,0.43,0.26,0.34
774,power,20,36,0.3333333333333333,0.0,0,0.0,mse,,,,,0.76,0.36,0.52
775,power,20,36,0.41666666666666663,0.0,0,0.0,mse,,,,,1.0,0.52,0.52
776,power,20,36,0.5,0.0,0,0.0,mse,,,,,1.0,0.76,0.84
777,type1_1,20,37,0.0,0.0,0,0.0,mse,0.16,0.08,0.16,,,0.01,0.09
778,type1_1,20,37,0.0,0.0,0,0.006666666666666667,mse,0.42,0.66,0.43,,,0.0,0.09
779,type1_1,20,37,0.0,0.0,0,0.013333333333333334,mse,0.68,0.76,0.6,,,0.0,0.09
780,type1_1,20,37,0.0,0.0,0,0.02,mse,0.76,0.92,0.84,,,0.0,0.09
781,type1_1,20,37,0.0,0.0,0,0.02666666666666667,mse,0.84,1.0,0.84,,,0.0,0.09
782,type1_1,20,37,0.0,0.0,0,0.03333333333333333,mse,0.84,1.0,0.84,,,0.0,0.08
783,type1_1,20,37,0.0,0.0,0,0.04,mse,0.92,1.0,0.84,,,0.0,0.08
784,type1_2,20,37,0.0,0.0,0,0.0,mse,,,,0.16,0.08,0.16,
785,type1_2,20,37,0.0,1.0,0,0.0,mse,,,,0.0,0.08,0.0,
786,type1_2,20,37,0.0,2.0,0,0.0,mse,,,,0.01,0.08,0.08,
787,type1_2,20,37,0.0,3.0,0,0.0,mse,,,,0.02,0.08,0.08,
788,type1_2,20,37,0.0,4.0,0,0.0,mse,,,,0.11,0.08,0.08,
789,type1_2,20,37,0.0,5.0,0,0.0,mse,,,,0.19,0.08,0.08,
790,type1_2,20,37,0.0,6.0,0,0.0,mse,,,,0.43,0.08,0.08,
791,power,20,37,0.0,0.0,0,0.0,mse,,,,,0.0,0.0,0.0
792,power,20,37,0.08333333333333333,0.0,0,0.0,mse,,,,,0.08,0.0,0.09
793,power,20,37,0.16666666666666666,0.0,0,0.0,mse,,,,,0.26,0.09,0.34
794,power,20,37,0.25,0.0,0,0.0,mse,,,,,0.52,0.26,0.34
795,power,20,37,0.3333333333333333,0.0,0,0.0,mse,,,,,0.84,0.36,0.52
796,power,20,37,0.41666666666666663,0.0,0,0.0,mse,,,,,0.92,0.52,0.52
797,power,20,37,0.5,0.0,0,0.0,mse,,,,,1.0,0.76,0.84
798,type1_1,20,38,0.0,0.0,0,0.0,mse,0.0,0.0,0.0,,,0.0,0.0
799,type1_1,20,38,0.0,0.0,0,0.006666666666666667,mse,0.25,0.26,0.49,,,0.0,0.09
800,type1_1,20,38,0.0,0.0,0,0.013333333333333334,mse,0.58,0.84,0.68,,,0.0,0.09
801,type1_1,20,38,0.0,0.0,0,0.02,mse,0.76,1.0,0.84,,,0.0,0.09
802,type1_1,20,38,0.0,0.0,0,0.02666666666666667,mse,0.76,1.0,0.84,,,0.0,0.09
803,type1_1,20,38,0.0,0.0,0,0.03333333333333333,mse,0.84,1.0,0.92,,,0.0,0.08
804,type1_1,20,38,0.0,0.0,0,0.04,mse,0.92,1.0,0.92,,,0.0,0.08
805,type1_2,20,38,0.0,0.0,0,0.0,mse,,,,0.08,0.0,0.0,
806,type1_2,20,38,0.0,1.0,0,0.0,mse,,,,0.08,0.0,0.0,
807,type1_2,20,38,0.0,2.0,0,0.0,mse,,,,0.25,0.0,0.0,
808,type1_2,20,38,0.0,3.0,0,0.0,mse,,,,0.42,0.0,0.0,
809,type1_2,20,38,0.0,4.0,0,0.0,mse,,,,0.51,0.0,0.0,
810,type1_2,20,38,0.0,5.0,0,0.0,mse,,,,0.59,0.0,0.0,
811,type1_2,20,38,0.0,6.0,0,0.0,mse,,,,0.67,0.0,0.0,
812,power,20,38,0.0,0.0,0,0.0,mse,,,,,0.0,0.0,0.0
813,power,20,38,0.08333333333333333,0.0,0,0.0,mse,,,,,0.08,0.0,0.09
814,power,20,38,0.16666666666666666,0.0,0,0.0,mse,,,,,0.11,0.09,0.34
815,power,20,38,0.25,0.0,0,0.0,mse,,,,,0.36,0.26,0.35
816,power,20,38,0.3333333333333333,0.0,0,0.0,mse,,,,,0.76,0.35,0.52
817,power,20,38,0.41666666666666663,0.0,0,0.0,mse,,,,,0.92,0.52,0.52
818,power,20,38,0.5,0.0,0,0.0,mse,,,,,1.0,0.76,0.84
819,type1_1,20,39,0.0,0.0,0,0.0,mse,0.0,0.0,0.0,,,0.0,0.08
820,type1_1,20,39,0.0,0.0,0,0.006666666666666667,mse,0.25,0.34,0.25,,,0.0,0.09
821,type1_1,20,39,0.0,0.0,0,0.013333333333333334,mse,0.51,1.0,0.92,,,0.0,0.09
822,type1_1,20,39,0.0,0.0,0,0.02,mse,0.84,1.0,0.92,,,0.0,0.09
823,type1_1,20,39,0.0,0.0,0,0.02666666666666667,mse,1.0,1.0,0.92,,,0.0,0.09
824,type1_1,20,39,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,0.92,,,0.0,0.09
825,type1_1,20,39,0.0,0.0,0,0.04,mse,1.0,1.0,0.92,,,0.0,0.08
826,type1_2,20,39,0.0,0.0,0,0.0,mse,,,,0.08,0.08,0.08,
827,type1_2,20,39,0.0,1.0,0,0.0,mse,,,,0.08,0.08,0.0,
828,type1_2,20,39,0.0,2.0,0,0.0,mse,,,,0.16,0.08,0.08,
829,type1_2,20,39,0.0,3.0,0,0.0,mse,,,,0.24,0.08,0.08,
830,type1_2,20,39,0.0,4.0,0,0.0,mse,,,,0.25,0.08,0.08,
831,type1_2,20,39,0.0,5.0,0,0.0,mse,,,,0.33,0.08,0.08,
832,type1_2,20,39,0.0,6.0,0,0.0,mse,,,,0.41,0.08,0.08,
833,power,20,39,0.0,0.0,0,0.0,mse,,,,,0.0,0.0,0.0
834,power,20,39,0.08333333333333333,0.0,0,0.0,mse,,,,,0.0,0.0,0.09
835,power,20,39,0.16666666666666666,0.0,0,0.0,mse,,,,,0.18,0.09,0.34
836,power,20,39,0.25,0.0,0,0.0,mse,,,,,0.5,0.18,0.34
837,power,20,39,0.3333333333333333,0.0,0,0.0,mse,,,,,0.92,0.36,0.52
838,power,20,39,0.41666666666666663,0.0,0,0.0,mse,,,,,0.92,0.52,0.52
839,power,20,39,0.5,0.0,0,0.0,mse,,,,,1.0,0.76,0.84
840,type1_1,20,40,0.0,0.0,0,0.0,mse,0.0,0.0,0.0,,,0.01,0.08
841,type1_1,20,40,0.0,0.0,0,0.006666666666666667,mse,0.16,0.16,0.24,,,0.0,0.09
842,type1_1,20,40,0.0,0.0,0,0.013333333333333334,mse,0.41,0.68,0.51,,,0.0,0.09
843,type1_1,20,40,0.0,0.0,0,0.02,mse,0.51,1.0,0.84,,,0.0,0.09
844,type1_1,20,40,0.0,0.0,0,0.02666666666666667,mse,0.84,1.0,0.92,,,0.0,0.09
845,type1_1,20,40,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,0.92,,,0.0,0.09
846,type1_1,20,40,0.0,0.0,0,0.04,mse,1.0,1.0,0.92,,,0.0,0.09
847,type1_2,20,40,0.0,0.0,0,0.0,mse,,,,0.08,0.08,0.08,
848,type1_2,20,40,0.0,1.0,0,0.0,mse,,,,0.0,0.08,0.0,
849,type1_2,20,40,0.0,2.0,0,0.0,mse,,,,0.0,0.08,0.08,
850,type1_2,20,40,0.0,3.0,0,0.0,mse,,,,0.16,0.08,0.08,
851,type1_2,20,40,0.0,4.0,0,0.0,mse,,,,0.24,0.08,0.08,
852,type1_2,20,40,0.0,5.0,0,0.0,mse,,,,0.26,0.08,0.08,
853,type1_2,20,40,0.0,6.0,0,0.0,mse,,,,0.34,0.08,0.08,
854,power,20,40,0.0,0.0,0,0.0,mse,,,,,0.01,0.0,0.0
855,power,20,40,0.08333333333333333,0.0,0,0.0,mse,,,,,0.09,0.0,0.01
856,power,20,40,0.16666666666666666,0.0,0,0.0,mse,,,,,0.25,0.09,0.34
857,power,20,40,0.25,0.0,0,0.0,mse,,,,,0.43,0.26,0.34
858,power,20,40,0.3333333333333333,0.0,0,0.0,mse,,,,,0.75,0.36,0.52
859,power,20,40,0.41666666666666663,0.0,0,0.0,mse,,,,,1.0,0.52,0.52
860,power,20,40,0.5,0.0,0,0.0,mse,,,,,1.0,0.76,0.84
861,type1_1,20,41,0.0,0.0,0,0.0,mse,0.0,0.08,0.0,,,0.01,0.08
862,type1_1,20,41,0.0,0.0,0,0.006666666666666667,mse,0.1,0.27,0.1,,,0.0,0.09
863,type1_1,20,41,0.0,0.0,0,0.013333333333333334,mse,0.36,0.68,0.6,,,0.0,0.09
864,type1_1,20,41,0.0,0.0,0,0.02,mse,0.52,0.84,1.0,,,0.0,0.09
865,type1_1,20,41,0.0,0.0,0,0.02666666666666667,mse,0.76,1.0,1.0,,,0.0,0.08
866,type1_1,20,41,0.0,0.0,0,0.03333333333333333,mse,0.92,1.0,1.0,,,0.0,0.08
867,type1_1,20,41,0.0,0.0,0,0.04,mse,1.0,1.0,1.0,,,0.0,0.08
868,type1_2,20,41,0.0,0.0,0,0.0,mse,,,,0.0,0.01,0.0,
869,type1_2,20,41,0.0,1.0,0,0.0,mse,,,,0.0,0.01,0.0,
870,type1_2,20,41,0.0,2.0,0,0.0,mse,,,,0.0,0.01,0.0,
871,type1_2,20,41,0.0,3.0,0,0.0,mse,,,,0.08,0.01,0.0,
872,type1_2,20,41,0.0,4.0,0,0.0,mse,,,,0.17,0.01,0.0,
873,type1_2,20,41,0.0,5.0,0,0.0,mse,,,,0.25,0.01,0.0,
874,type1_2,20,41,0.0,6.0,0,0.0,mse,,,,0.34,0.01,0.0,
875,power,20,41,0.0,0.0,0,0.0,mse,,,,,0.0,0.0,0.0
876,power,20,41,0.08333333333333333,0.0,0,0.0,mse,,,,,0.08,0.0,0.09
877,power,20,41,0.16666666666666666,0.0,0,0.0,mse,,,,,0.17,0.09,0.26
878,power,20,41,0.25,0.0,0,0.0,mse,,,,,0.43,0.18,0.34
879,power,20,41,0.3333333333333333,0.0,0,0.0,mse,,,,,0.76,0.36,0.52
880,power,20,41,0.41666666666666663,0.0,0,0.0,mse,,,,,0.92,0.6,0.52
881,power,20,41,0.5,0.0,0,0.0,mse,,,,,1.0,0.76,0.84
882,type1_1,20,42,0.0,0.0,0,0.0,mse,0.16,0.08,0.08,,,0.0,0.09
883,type1_1,20,42,0.0,0.0,0,0.006666666666666667,mse,0.16,0.24,0.08,,,0.0,0.09
884,type1_1,20,42,0.0,0.0,0,0.013333333333333334,mse,0.32,0.57,0.48,,,0.0,0.09
885,type1_1,20,42,0.0,0.0,0,0.02,mse,0.48,0.75,0.74,,,0.0,0.09
886,type1_1,20,42,0.0,0.0,0,0.02666666666666667,mse,0.65,1.0,0.92,,,0.0,0.09
887,type1_1,20,42,0.0,0.0,0,0.03333333333333333,mse,0.66,1.0,0.92,,,0.0,0.08
