,set,p,ba,c,theta,skew,u,gamma,loss,stfr,resit,gcm,crt,cpt,rbpt,rbpt2,stfr_time,resit_time,gcm_time,crt_time,cpt_time,rbpt_time,rbpt2_time
482,type1_sim,20,2,0.0,0,0,0,0.01,mse,,,,0.1208333333333333,0.1229166666666666,0.0958333333333333,,,,,0.0129040156801541,0.5490750884016354,0.0003986562291781,
483,type1_sim,20,2,0.0,0,0,0,0.015,mse,,,,0.1020833333333333,0.1166666666666666,0.0854166666666666,,,,,0.0134354581435521,0.5511130134264628,0.0003807897369066,
484,type1_sim,20,2,0.0,0,0,0,0.02,mse,,,,0.1145833333333333,0.1104166666666666,0.08125,,,,,0.0125101869304974,0.5521637906630834,0.0004060258467992,
485,type1_sim,20,2,0.0,1,0,0,0.0,mse,,,,0.1854166666666666,0.1125,0.1083333333333333,,,,,0.012850231428941,0.5511464089155197,0.0004338507850964,
486,type1_sim,20,2,0.0,1,0,0,0.005,mse,,,,0.2083333333333333,0.1270833333333333,0.1104166666666666,,,,,0.0131235008438428,0.5510856151580811,0.0004290531078974,
487,type1_sim,20,2,0.0,1,0,0,0.01,mse,,,,0.2020833333333333,0.125,0.1104166666666666,,,,,0.0133715351422627,0.5458755662043889,0.0003909746805826,
488,type1_sim,20,2,0.0,1,0,0,0.015,mse,,,,0.20625,0.10625,0.1125,,,,,0.0134788756569226,0.5514495015144348,0.0004300052920977,
489,type1_sim,20,2,0.0,1,0,0,0.02,mse,,,,0.21875,0.1145833333333333,0.1125,,,,,0.0134729444980621,0.5513060177365939,0.000393055876096,
490,type1_sim,20,2,0.0,2,0,0,0.0,mse,,,,0.2854166666666666,0.1229166666666666,0.10625,,,,,0.0142673720916112,0.5501673221588135,0.0003855799635251,
491,type1_sim,20,2,0.0,2,0,0,0.005,mse,,,,0.3229166666666667,0.1104166666666666,0.125,,,,,0.0137311821182568,0.5509149079521497,0.0004291142026583,
492,type1_sim,20,2,0.0,2,0,0,0.01,mse,,,,0.3291666666666666,0.1166666666666666,0.1291666666666666,,,,,0.0131552423040072,0.5418162266413371,0.0003842418392499,
493,type1_sim,20,2,0.0,2,0,0,0.015,mse,,,,0.35,0.1125,0.1395833333333333,,,,,0.0131078486641248,0.5509115909536679,0.0003905440370241,
494,type1_sim,20,2,0.0,2,0,0,0.02,mse,,,,0.36875,0.1,0.1416666666666666,,,,,0.0132179235418637,0.5450444514552752,0.0004106730222702,
495,type1_sim,20,2,0.0,3,0,0,0.0,mse,,,,0.34375,0.1145833333333333,0.1125,,,,,0.0129584461450576,0.5447710156440735,0.0004016816616058,
496,type1_sim,20,2,0.0,3,0,0,0.005,mse,,,,0.3916666666666666,0.1166666666666666,0.1333333333333333,,,,,0.0133121644457181,0.5553622638185819,0.0003855923811594,
497,type1_sim,20,2,0.0,3,0,0,0.01,mse,,,,0.4145833333333333,0.11875,0.1645833333333333,,,,,0.0129336277643839,0.5434440811475117,0.0004087895154953,
498,type1_sim,20,2,0.0,3,0,0,0.015,mse,,,,0.4291666666666666,0.1104166666666666,0.1833333333333333,,,,,0.0136452207962671,0.5513738716642061,0.00037801861763,
499,type1_sim,20,2,0.0,3,0,0,0.02,mse,,,,0.4708333333333333,0.1166666666666666,0.1979166666666666,,,,,0.013142550488313,0.5464382275938988,0.0003808697064717,
500,type1_sim,20,2,0.0,4,0,0,0.0,mse,,,,0.3770833333333333,0.1145833333333333,0.1229166666666666,,,,,0.0136101265748341,0.5380446632703145,0.0003855978449185,
501,type1_sim,20,2,0.0,4,0,0,0.005,mse,,,,0.43125,0.1229166666666666,0.1479166666666666,,,,,0.013205266992251,0.5510557929674784,0.0003752047816912,
502,type1_sim,20,2,0.0,4,0,0,0.01,mse,,,,0.475,0.1104166666666666,0.18125,,,,,0.0139658331871032,0.5333449691534042,0.0003837222854296,
503,type1_sim,20,2,0.0,4,0,0,0.015,mse,,,,0.5166666666666667,0.1083333333333333,0.2145833333333333,,,,,0.0130030289292335,0.5452184860905012,0.0004178896546363,
504,type1_sim,20,2,0.0,4,0,0,0.02,mse,,,,0.5479166666666667,0.1145833333333333,0.2479166666666666,,,,,0.0131486251950263,0.5531326308846474,0.000410724679629,
505,type1_reg,20,2,0.0,0,0,0,0.0,mse,0.0770833333333333,0.0729166666666666,0.09375,,,0.125,0.1104166666666666,0.0005769059062004,0.1266264552871386,0.0005818118651707,,,0.0005689551432927,0.8073649992545445
506,type1_reg,20,2,0.0,0,0,0,0.005,mse,0.3333333333333333,0.5145833333333333,0.525,,,0.1,0.1208333333333333,0.0005820289254188,0.1216209173202514,0.0005722135305404,,,0.0005294397473335,0.8000231921672821
507,type1_reg,20,2,0.0,0,0,0,0.01,mse,0.6895833333333333,0.925,0.96875,,,0.0958333333333333,0.1208333333333333,0.0005652050177256,0.1220194975535074,0.0006051714221636,,,0.000565984348456,0.80919119566679
508,type1_reg,20,2,0.0,0,0,0,0.015,mse,0.9083333333333332,1.0,1.0,,,0.0854166666666666,0.1145833333333333,0.000567436714967,0.1213543911774953,0.0005713323752085,,,0.0005468562245368,0.7983335504929224
509,type1_reg,20,2,0.0,0,0,0,0.02,mse,0.9916666666666668,1.0,1.0,,,0.08125,0.1125,0.0005497718850771,0.1167615180214246,0.0005529075860977,,,0.000541333357493,0.8050215825438499
510,type1_sim,20,2,0.0,0,3,0,0.0,mse,,,,0.1104166666666666,0.1125,0.1125,,,,,0.0135922014713287,0.5542243515451749,0.0003854170441627,
511,type1_sim,20,2,0.0,0,3,0,0.005,mse,,,,0.1229166666666666,0.1166666666666666,0.1145833333333333,,,,,0.0136492455999056,0.5496144423882167,0.0004096443454424,
512,type1_sim,20,2,0.0,0,3,0,0.01,mse,,,,0.1041666666666666,0.1333333333333333,0.1041666666666666,,,,,0.0131751765807469,0.5505429128805797,0.0003985012571016,
513,type1_sim,20,2,0.0,0,3,0,0.015,mse,,,,0.1229166666666666,0.11875,0.09375,,,,,0.0129054193695386,0.5494858970244726,0.0003851145505905,
514,type1_sim,20,2,0.0,0,3,0,0.02,mse,,,,0.1145833333333333,0.1270833333333333,0.075,,,,,0.0123953650395075,0.5517036999265353,0.0003943319121996,
515,type1_sim,20,2,0.0,1,3,0,0.0,mse,,,,0.3375,0.1125,0.1333333333333333,,,,,0.01293685734272,0.5468591963251431,0.0003914366165796,
516,type1_sim,20,2,0.0,1,3,0,0.005,mse,,,,0.6041666666666666,0.1083333333333333,0.1479166666666666,,,,,0.0130620544155438,0.5528058712681134,0.0003871579964955,
517,type1_sim,20,2,0.0,1,3,0,0.01,mse,,,,0.61875,0.1229166666666666,0.15,,,,,0.0130181352297465,0.5494418993592263,0.0003912732005119,
518,type1_sim,20,2,0.0,1,3,0,0.015,mse,,,,0.6354166666666666,0.1208333333333333,0.1520833333333333,,,,,0.0130347852905591,0.5386268064379692,0.0003854503234227,
519,type1_sim,20,2,0.0,1,3,0,0.02,mse,,,,0.6416666666666667,0.10625,0.1520833333333333,,,,,0.0123771886030832,0.5521934156616529,0.0003933563828468,
520,type1_sim,20,2,0.0,2,3,0,0.0,mse,,,,0.4333333333333333,0.1166666666666666,0.1395833333333333,,,,,0.0144403164585431,0.5512404551108678,0.0003853981693585,
521,type1_sim,20,2,0.0,2,3,0,0.005,mse,,,,0.79375,0.1291666666666666,0.1729166666666666,,,,,0.0136467138926188,0.5509620949625968,0.0003943304220835,
522,type1_sim,20,2,0.0,2,3,0,0.01,mse,,,,0.8208333333333333,0.1208333333333333,0.19375,,,,,0.0137153560916582,0.5528063277403513,0.0003910720348358,
523,type1_sim,20,2,0.0,2,3,0,0.015,mse,,,,0.8375,0.10625,0.2145833333333333,,,,,0.0133698523044586,0.5384933123985927,0.0003942261139551,
524,type1_sim,20,2,0.0,2,3,0,0.02,mse,,,,0.8625,0.1166666666666666,0.23125,,,,,0.0128951057791709,0.5509888529777527,0.0003808309634526,
525,type1_sim,20,2,0.0,3,3,0,0.0,mse,,,,0.475,0.0916666666666666,0.15,,,,,0.0134781961639722,0.5537518123785655,0.0004121894637743,
526,type1_sim,20,2,0.0,3,3,0,0.005,mse,,,,0.875,0.1208333333333333,0.18125,,,,,0.0137193699677785,0.5531002908945084,0.0003928686181704,
527,type1_sim,20,2,0.0,3,3,0,0.01,mse,,,,0.89375,0.1333333333333333,0.2229166666666666,,,,,0.0127418612440427,0.5435008476177852,0.0004157652457555,
528,type1_sim,20,2,0.0,3,3,0,0.015,mse,,,,0.9166666666666666,0.1041666666666666,0.2708333333333333,,,,,0.013217489918073,0.5548683543999989,0.0004224042097727,
529,type1_sim,20,2,0.0,3,3,0,0.02,mse,,,,0.9333333333333332,0.125,0.3166666666666666,,,,,0.0133625144759813,0.5408366332451503,0.0003869126240412,
530,type1_sim,20,2,0.0,4,3,0,0.0,mse,,,,0.4958333333333333,0.1020833333333333,0.1520833333333333,,,,,0.0134171227614084,0.5501161913077036,0.0003990391890207,
531,type1_sim,20,2,0.0,4,3,0,0.005,mse,,,,0.9104166666666668,0.1270833333333333,0.1958333333333333,,,,,0.0138148074348767,0.5494837189714114,0.0003953685363133,
532,type1_sim,20,2,0.0,4,3,0,0.01,mse,,,,0.9270833333333334,0.1145833333333333,0.2666666666666666,,,,,0.0136799881855646,0.5480155125260353,0.0004028757413228,
533,type1_sim,20,2,0.0,4,3,0,0.015,mse,,,,0.9416666666666668,0.11875,0.3229166666666667,,,,,0.0123847524325052,0.5394921923677126,0.0004026318589846,
534,type1_sim,20,2,0.0,4,3,0,0.02,mse,,,,0.9583333333333334,0.1083333333333333,0.3770833333333333,,,,,0.0123855779568354,0.5331797416011492,0.0003815258542696,
535,type1_reg,20,2,0.0,0,3,0,0.0,mse,0.0645833333333333,0.0979166666666666,0.1,,,0.1125,0.1145833333333333,0.0004317869742711,0.0773545210560162,0.0003902023037274,,,0.0003515655795733,0.9171982392668724
536,type1_reg,20,2,0.0,0,3,0,0.005,mse,0.5229166666666667,0.8229166666666666,0.85625,,,0.1145833333333333,0.125,0.0004429057240486,0.0816866084933281,0.0003970513741175,,,0.0003795703252156,0.8784055332342784
537,type1_reg,20,2,0.0,0,3,0,0.01,mse,0.9354166666666668,0.9979166666666668,1.0,,,0.1041666666666666,0.1166666666666666,0.0004407967130343,0.0815081879496574,0.0003858750065167,,,0.0003774399558703,0.8996522322297096
538,type1_reg,20,2,0.0,0,3,0,0.015,mse,0.9958333333333332,1.0,1.0,,,0.09375,0.1125,0.0004510109623273,0.0805685127774874,0.0004101996620496,,,0.0004603803157806,0.8651166299978892
539,type1_reg,20,2,0.0,0,3,0,0.02,mse,1.0,1.0,1.0,,,0.075,0.1125,0.0004306589563687,0.0729613716403643,0.0003690267602602,,,0.0003199756145477,0.9915230065584184
540,type1_sim,30,2,0.0,0,0,0,0.0,mse,,,,0.0958333333333333,0.0875,0.1229166666666666,,,,,0.0138548602660497,0.5256965190172196,0.0003880500793457,
541,type1_sim,30,2,0.0,0,0,0,0.005,mse,,,,0.1083333333333333,0.0958333333333333,0.1020833333333333,,,,,0.013454728325208,0.5214661921064059,0.0003822386264801,
542,type1_sim,30,2,0.0,0,0,0,0.01,mse,,,,0.1,0.0916666666666666,0.0958333333333333,,,,,0.0150628998875617,0.5360845714807511,0.0003879646460215,
543,type1_sim,30,2,0.0,0,0,0,0.015,mse,,,,0.1,0.0958333333333333,0.0854166666666666,,,,,0.0147451062997182,0.527859632174174,0.0003798683484395,
544,type1_sim,30,2,0.0,0,0,0,0.02,mse,,,,0.1,0.0958333333333333,0.0791666666666666,,,,,0.0132985959450403,0.5263933181762696,0.0003937184810638,
545,type1_sim,30,2,0.0,1,0,0,0.0,mse,,,,0.1916666666666666,0.0895833333333333,0.1208333333333333,,,,,0.0130572025974591,0.5220145225524903,0.0003795931736628,
546,type1_sim,30,2,0.0,1,0,0,0.005,mse,,,,0.19375,0.0895833333333333,0.10625,,,,,0.0133379697799682,0.5330802192290623,0.0003881971041361,
547,type1_sim,30,2,0.0,1,0,0,0.01,mse,,,,0.20625,0.0979166666666666,0.1083333333333333,,,,,0.0142256701985994,0.5432323858141899,0.0003882999221483,
548,type1_sim,30,2,0.0,1,0,0,0.015,mse,,,,0.2291666666666666,0.09375,0.1083333333333333,,,,,0.0136119718352953,0.5333963553110759,0.0003962472081184,
549,type1_sim,30,2,0.0,1,0,0,0.02,mse,,,,0.2354166666666666,0.1041666666666666,0.1083333333333333,,,,,0.0146875063578287,0.5486353322863579,0.0003844857215881,
550,type1_sim,30,2,0.0,2,0,0,0.0,mse,,,,0.2875,0.0979166666666666,0.1166666666666666,,,,,0.0143765320380528,0.5401392181714376,0.0003952001531918,
551,type1_sim,30,2,0.0,2,0,0,0.005,mse,,,,0.325,0.0916666666666666,0.1270833333333333,,,,,0.0155068650841712,0.5430181319514911,0.0004124219218889,
552,type1_sim,30,2,0.0,2,0,0,0.01,mse,,,,0.35625,0.09375,0.1333333333333333,,,,,0.0138632903496424,0.5304496099551519,0.0003954246640205,
553,type1_sim,30,2,0.0,2,0,0,0.015,mse,,,,0.3604166666666666,0.1083333333333333,0.1395833333333333,,,,,0.013962106903394,0.5342776606480281,0.000386011103789,
554,type1_sim,30,2,0.0,2,0,0,0.02,mse,,,,0.3875,0.0895833333333333,0.1458333333333333,,,,,0.0144796689351399,0.539546866218249,0.0003784303863843,
555,type1_sim,30,2,0.0,3,0,0,0.0,mse,,,,0.3375,0.1,0.1270833333333333,,,,,0.0135557393232981,0.5309784134229024,0.0003971363107363,
556,type1_sim,30,2,0.0,3,0,0,0.005,mse,,,,0.3875,0.09375,0.14375,,,,,0.0137361571192741,0.5322044904033343,0.0004109283288319,
557,type1_sim,30,2,0.0,3,0,0,0.01,mse,,,,0.425,0.0958333333333333,0.1604166666666666,,,,,0.014808951318264,0.538844533264637,0.0004085674881935,
558,type1_sim,30,2,0.0,3,0,0,0.015,mse,,,,0.45,0.0916666666666666,0.175,,,,,0.0146697695056597,0.5347154557704925,0.0003989393512407,
559,type1_sim,30,2,0.0,3,0,0,0.02,mse,,,,0.4729166666666666,0.0895833333333333,0.19375,,,,,0.0134712437788645,0.5329428523778915,0.0003837446371714,
560,type1_sim,30,2,0.0,4,0,0,0.0,mse,,,,0.3708333333333333,0.10625,0.1354166666666666,,,,,0.0146165097753206,0.5412771721680959,0.0003933096925417,
561,type1_sim,30,2,0.0,4,0,0,0.005,mse,,,,0.4416666666666666,0.1,0.15625,,,,,0.0149565681815147,0.5397457361221314,0.0004212195674578,
562,type1_sim,30,2,0.0,4,0,0,0.01,mse,,,,0.4770833333333333,0.0916666666666666,0.1833333333333333,,,,,0.0149059931437174,0.5452168638507525,0.0004309589664141,
563,type1_sim,30,2,0.0,4,0,0,0.015,mse,,,,0.5166666666666667,0.08125,0.1979166666666666,,,,,0.0133237058917681,0.540414538482825,0.0004125460982322,
564,type1_sim,30,2,0.0,4,0,0,0.02,mse,,,,0.55,0.0854166666666666,0.2208333333333333,,,,,0.0154897689819335,0.5316921631495158,0.0003852009773254,
565,type1_reg,30,2,0.0,0,0,0,0.0,mse,0.0729166666666666,0.0979166666666666,0.09375,,,0.1229166666666666,0.1104166666666666,0.0009259690841039,0.1183873434861501,0.0005671868721644,,,0.0005530695120493,0.8210503255327543
566,type1_reg,30,2,0.0,0,0,0,0.005,mse,0.60625,0.8541666666666666,0.8979166666666667,,,0.1020833333333333,0.1291666666666666,0.0009420588612556,0.1244165897369384,0.0005938485264778,,,0.0005818342169125,0.8184639925758044
567,type1_reg,30,2,0.0,0,0,0,0.01,mse,0.9416666666666668,0.9979166666666668,1.0,,,0.0958333333333333,0.1375,0.001015601058801,0.1322147036592165,0.0006248806913693,,,0.0006111934781074,0.8330250402291616
568,type1_reg,30,2,0.0,0,0,0,0.015,mse,0.99375,1.0,1.0,,,0.0854166666666666,0.1354166666666666,0.0009911815325419,0.128177938858668,0.0006001437703768,,,0.0006103739142417,0.8284950137138367
569,type1_reg,30,2,0.0,0,0,0,0.02,mse,1.0,1.0,1.0,,,0.0791666666666666,0.1375,0.0009511823455492,0.1303625255823135,0.0006337374448776,,,0.0006030887365341,0.8284602269530297
570,power,30,2,0.0,0,0,0,0.0,mse,0.0729166666666666,0.1,0.09375,0.1041666666666666,0.10625,0.1229166666666666,0.1104166666666666,0.0005974913636843,0.0878234967589378,0.0004488880435625,0.0162846818566322,0.5448459759354591,0.0004234611988067,0.6309379369020462
571,power,30,2,0.1,0,0,0,0.0,mse,1.0,1.0,1.0,0.4395833333333333,0.3770833333333333,0.28125,0.4520833333333333,0.0007137576738993,0.0991844500104586,0.000495179494222,0.0187638461589813,0.5882641529043515,0.0004328901569048,0.6830433964729309
572,power,30,2,0.2,0,0,0,0.0,mse,1.0,1.0,1.0,0.8520833333333333,0.775,0.5375,0.86875,0.0004749278227488,0.0733917052547137,0.0003604168693224,0.0131640315055847,0.4561677520473798,0.0003517528374989,0.5199165304501852
573,power,30,2,0.3,0,0,0,0.0,mse,1.0,1.0,1.0,0.9875,0.95625,0.7854166666666667,0.975,0.0007229218880335,0.0998840590318044,0.0004764924446741,0.0191273719072341,0.6070913583040237,0.000451855858167,0.713341977695624
574,power,30,2,0.4,0,0,0,0.0,mse,1.0,1.0,1.0,1.0,0.9958333333333332,0.9291666666666668,1.0,0.0005506103237469,0.0825959677497545,0.0003893127044041,0.0153139169017473,0.5084230015675227,0.0003822540243466,0.6038437739014626
575,type1_sim,30,2,0.0,0,3,0,0.0,mse,,,,0.1,0.1020833333333333,0.0916666666666666,,,,,0.0143281732996304,0.5352964982390404,0.0003924896319707,
576,type1_sim,30,2,0.0,0,3,0,0.005,mse,,,,0.09375,0.1104166666666666,0.1020833333333333,,,,,0.0136498754223187,0.5360505317648252,0.000382258494695,
577,type1_sim,30,2,0.0,0,3,0,0.01,mse,,,,0.1104166666666666,0.11875,0.0958333333333333,,,,,0.0146468544999758,0.528530269364516,0.0003878389795621,
578,type1_sim,30,2,0.0,0,3,0,0.015,mse,,,,0.1125,0.11875,0.0916666666666666,,,,,0.0142484853665033,0.5339733213186264,0.0003964096307754,
579,type1_sim,30,2,0.0,0,3,0,0.02,mse,,,,0.10625,0.1270833333333333,0.0854166666666666,,,,,0.014261124531428,0.5269940008719762,0.0003818730513254,
580,type1_sim,30,2,0.0,1,3,0,0.0,mse,,,,0.275,0.1083333333333333,0.1333333333333333,,,,,0.0148490925629933,0.5443659156560898,0.0003873353203137,
581,type1_sim,30,2,0.0,1,3,0,0.005,mse,,,,0.5708333333333333,0.10625,0.1541666666666666,,,,,0.0133064980308214,0.52771318902572,0.0004003604253133,
582,type1_sim,30,2,0.0,1,3,0,0.01,mse,,,,0.58125,0.10625,0.1520833333333333,,,,,0.0136910776297251,0.5306212996443113,0.0004078164696693,
583,type1_sim,30,2,0.0,1,3,0,0.015,mse,,,,0.5791666666666667,0.1083333333333333,0.1541666666666666,,,,,0.0140062535802523,0.5358215396602949,0.0003816018501917,
584,type1_sim,30,2,0.0,1,3,0,0.02,mse,,,,0.6041666666666666,0.1208333333333333,0.1541666666666666,,,,,0.014999438325564,0.5282268275817236,0.0004285787542661,
585,type1_sim,30,2,0.0,2,3,0,0.0,mse,,,,0.3833333333333333,0.1083333333333333,0.15,,,,,0.0133536532521247,0.5249174197514852,0.0004078984260559,
586,type1_sim,30,2,0.0,2,3,0,0.005,mse,,,,0.78125,0.1104166666666666,0.175,,,,,0.0142308543125788,0.5302573546767235,0.0003864213824272,
587,type1_sim,30,2,0.0,2,3,0,0.01,mse,,,,0.8,0.1104166666666666,0.1958333333333333,,,,,0.0133099630475044,0.5269879564642906,0.0004082689682642,
588,type1_sim,30,2,0.0,2,3,0,0.015,mse,,,,0.8145833333333333,0.1145833333333333,0.2125,,,,,0.0142416775226593,0.5323988894621531,0.0004082759221394,
589,type1_sim,30,2,0.0,2,3,0,0.02,mse,,,,0.8333333333333334,0.1020833333333333,0.2375,,,,,0.0135018567244211,0.5268165682752927,0.0003933931390444,
590,type1_sim,30,2,0.0,3,3,0,0.0,mse,,,,0.4208333333333333,0.1125,0.1416666666666666,,,,,0.0144981051484743,0.5291511476039886,0.0003827472527821,
591,type1_sim,30,2,0.0,3,3,0,0.005,mse,,,,0.8458333333333333,0.1291666666666666,0.1854166666666666,,,,,0.0134901662667592,0.5230190748969714,0.0003845001260439,
592,type1_sim,30,2,0.0,3,3,0,0.01,mse,,,,0.8666666666666667,0.1145833333333333,0.23125,,,,,0.0129329279065132,0.5346374526619911,0.0003849397102991,
593,type1_sim,30,2,0.0,3,3,0,0.015,mse,,,,0.8833333333333333,0.1125,0.2729166666666666,,,,,0.0136066238085428,0.5382998590668042,0.000397348900636,
594,type1_sim,30,2,0.0,3,3,0,0.02,mse,,,,0.9166666666666666,0.1166666666666666,0.3104166666666667,,,,,0.0150839706261952,0.5425153205792109,0.0003743688265482,
595,type1_sim,30,2,0.0,4,3,0,0.0,mse,,,,0.4229166666666666,0.1020833333333333,0.14375,,,,,0.0141362393895785,0.5384380027651787,0.0004064425826072,
596,type1_sim,30,2,0.0,4,3,0,0.005,mse,,,,0.8666666666666667,0.1270833333333333,0.2145833333333333,,,,,0.0150434638063112,0.5314234003424645,0.0003852908809979,
597,type1_sim,30,2,0.0,4,3,0,0.01,mse,,,,0.9125,0.1291666666666666,0.25625,,,,,0.0145742366711298,0.5322672337293625,0.0003854860862096,
598,type1_sim,30,2,0.0,4,3,0,0.015,mse,,,,0.9416666666666668,0.1125,0.31875,,,,,0.0141479124625523,0.5243186324834823,0.0003903488318125,
599,type1_sim,30,2,0.0,4,3,0,0.02,mse,,,,0.9645833333333332,0.1208333333333333,0.3625,,,,,0.0134970088799794,0.5290753349661828,0.0003948271274566,
600,type1_reg,30,2,0.0,0,3,0,0.0,mse,0.0833333333333333,0.125,0.10625,,,0.0916666666666666,0.0875,0.0009275863567988,0.1262616207202275,0.000606853266557,,,0.0005942359566688,0.8266082718968392
601,type1_reg,30,2,0.0,0,3,0,0.005,mse,0.8541666666666666,0.9895833333333334,0.9895833333333334,,,0.1020833333333333,0.10625,0.0009939571221669,0.1327673768003781,0.0006122459967931,,,0.0006065666675567,0.8367640634377798
602,type1_reg,30,2,0.0,0,3,0,0.01,mse,1.0,1.0,1.0,,,0.0958333333333333,0.1104166666666666,0.0009532357255617,0.1246039385596911,0.0005902498960494,,,0.0005925183494885,0.8172738760709762
603,type1_reg,30,2,0.0,0,3,0,0.015,mse,1.0,1.0,1.0,,,0.0916666666666666,0.1208333333333333,0.0009085729718208,0.1268556425968806,0.0006207207838694,,,0.0005779777963956,0.8351537535587946
604,type1_reg,30,2,0.0,0,3,0,0.02,mse,1.0,1.0,1.0,,,0.0854166666666666,0.1291666666666666,0.0009330218036969,0.1253848617275555,0.0005932847658793,,,0.0005859007438023,0.8182654778162638
605,power,30,2,0.0,0,3,0,0.0,mse,0.0833333333333333,0.1166666666666666,0.10625,0.0895833333333333,0.1104166666666666,0.0916666666666666,0.0875,0.0006762752930323,0.0966951012611389,0.0004703342914581,0.0178402855992317,0.5706047137578328,0.0004318584998448,0.6786043350895246
606,power,30,2,0.1,0,3,0,0.0,mse,1.0,1.0,1.0,0.7,0.6083333333333333,0.4458333333333333,0.7229166666666667,0.0005270590384801,0.0799673890074094,0.0004044001301129,0.0146552577614784,0.4792509163419405,0.0003586168090502,0.5635386268297832
607,power,30,2,0.2,0,3,0,0.0,mse,1.0,1.0,1.0,0.9854166666666668,0.9520833333333332,0.81875,0.9875,0.0005212893088658,0.0795622189839681,0.000399958093961,0.0144789035121599,0.4838913763562838,0.0003636901577313,0.5707698469360669
608,power,30,2,0.3,0,3,0,0.0,mse,1.0,1.0,1.0,1.0,1.0,0.975,1.0,0.0007759491602579,0.1082334404190381,0.0005137130618095,0.0206010445952415,0.6379920974373817,0.0004646261533101,0.7715395708878835
609,power,30,2,0.4,0,3,0,0.0,mse,1.0,1.0,1.0,1.0,1.0,0.9979166666666668,1.0,0.0006062939763069,0.0880854393045107,0.0004524633288383,0.0164176573355992,0.5519405489166578,0.0004281193017959,0.6582105065385501
610,type1_sim,40,2,0.0,0,0,0,0.0,mse,,,,0.0854166666666666,0.10625,0.1,,,,,0.0170570855339368,0.5417673796415329,0.0003916462262471,
611,type1_sim,40,2,0.0,0,0,0,0.005,mse,,,,0.1041666666666666,0.1,0.09375,,,,,0.0157809580365816,0.539753453930219,0.0003971194227536,
612,type1_sim,40,2,0.0,0,0,0,0.01,mse,,,,0.1166666666666666,0.1041666666666666,0.0895833333333333,,,,,0.0142463554938634,0.5295590743422508,0.0004017492135365,
613,type1_sim,40,2,0.0,0,0,0,0.015,mse,,,,0.10625,0.1020833333333333,0.0854166666666666,,,,,0.0155606081088383,0.5370184198021889,0.0004007831215858,
614,type1_sim,40,2,0.0,0,0,0,0.02,mse,,,,0.1083333333333333,0.0854166666666666,0.08125,,,,,0.0138795981804529,0.5242423901955287,0.000399126112461,
615,type1_sim,40,2,0.0,1,0,0,0.0,mse,,,,0.18125,0.1020833333333333,0.1145833333333333,,,,,0.0144901345173517,0.5213900988300642,0.0003941396872202,
616,type1_sim,40,2,0.0,1,0,0,0.005,mse,,,,0.1979166666666666,0.0979166666666666,0.1104166666666666,,,,,0.0146474887927373,0.5213108996550242,0.0004033764203389,
617,type1_sim,40,2,0.0,1,0,0,0.01,mse,,,,0.2083333333333333,0.1,0.1104166666666666,,,,,0.0154259080688158,0.5327409317096075,0.0003880754113197,
618,type1_sim,40,2,0.0,1,0,0,0.015,mse,,,,0.2104166666666666,0.1041666666666666,0.1104166666666666,,,,,0.0150515615940093,0.5241608028610547,0.0003976399699846,
619,type1_sim,40,2,0.0,1,0,0,0.02,mse,,,,0.2104166666666666,0.09375,0.1104166666666666,,,,,0.0142229989171028,0.52425038566192,0.0004083683093388,
620,type1_sim,40,2,0.0,2,0,0,0.0,mse,,,,0.2958333333333333,0.125,0.11875,,,,,0.0142556115984916,0.5250469187895457,0.0004007180531819,
621,type1_sim,40,2,0.0,2,0,0,0.005,mse,,,,0.3208333333333333,0.1041666666666666,0.1375,,,,,0.0136191517114639,0.5246909280618032,0.0003822818398475,
622,type1_sim,40,2,0.0,2,0,0,0.01,mse,,,,0.3375,0.1,0.14375,,,,,0.0139912938078244,0.5256928751866022,0.0004170939326286,
623,type1_sim,40,2,0.0,2,0,0,0.015,mse,,,,0.3520833333333333,0.1020833333333333,0.15625,,,,,0.0145907700061798,0.5246417433023453,0.0004002605875333,
624,type1_sim,40,2,0.0,2,0,0,0.02,mse,,,,0.3645833333333333,0.09375,0.175,,,,,0.0159797449906667,0.5335723385214806,0.0004203607638676,
625,type1_sim,40,2,0.0,3,0,0,0.0,mse,,,,0.3395833333333333,0.0958333333333333,0.1145833333333333,,,,,0.014415123562018,0.5339275141557057,0.0003942509492238,
626,type1_sim,40,2,0.0,3,0,0,0.005,mse,,,,0.3770833333333333,0.0958333333333333,0.15,,,,,0.0149504452943801,0.5293365682164828,0.0003887067238489,
627,type1_sim,40,2,0.0,3,0,0,0.01,mse,,,,0.4083333333333333,0.09375,0.18125,,,,,0.0141068960229555,0.5249711329738299,0.0004067912697792,
628,type1_sim,40,2,0.0,3,0,0,0.015,mse,,,,0.43125,0.1020833333333333,0.1979166666666666,,,,,0.0136058549086252,0.5264453162749608,0.0003947575887044,
629,type1_sim,40,2,0.0,3,0,0,0.02,mse,,,,0.4458333333333333,0.09375,0.21875,,,,,0.0145847246050834,0.531976518034935,0.0003875210881233,
630,type1_sim,40,2,0.0,4,0,0,0.0,mse,,,,0.3833333333333333,0.11875,0.1208333333333333,,,,,0.0145131632685661,0.5211354250709216,0.0004013369480768,
631,type1_sim,40,2,0.0,4,0,0,0.005,mse,,,,0.4104166666666666,0.09375,0.1625,,,,,0.0139750252167383,0.5295407007137934,0.000395988424619,
